--------- beginning of main
11-09 15:02:59.113 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2071, bufferIndex = 0.
11-09 15:02:59.128 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2072, bufferIndex = 0.
11-09 15:02:59.129 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 4, generation 25881602.
11-09 15:02:59.129 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 8, generation 25881602.
11-09 15:02:59.141 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2073, bufferIndex = 0.
11-09 15:02:59.143 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 9, generation 25881602.
11-09 15:02:59.143 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 7, generation 25881602.
11-09 15:02:59.144 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 1, generation 25881602.
11-09 15:02:59.387 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2074, bufferIndex = 0.
11-09 15:02:59.388 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 16, generation 25881602.
11-09 15:02:59.389 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2075, bufferIndex = 0.
11-09 15:02:59.389 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 5, generation 25881602.
11-09 15:02:59.389 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2077, bufferIndex = 0.
11-09 15:02:59.409 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 10, generation 25881602.
11-09 15:02:59.409 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 11, generation 25881602.
11-09 15:02:59.409 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2078, bufferIndex = 0.
11-09 15:02:59.411 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 18, generation 25881602.
11-09 15:02:59.411 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2079, bufferIndex = 0.
11-09 15:02:59.655 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2080, bufferIndex = 0.
11-09 15:02:59.656 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 15, generation 25881602.
11-09 15:02:59.656 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2081, bufferIndex = 0.
11-09 15:02:59.657 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2082, bufferIndex = 0.
11-09 15:02:59.657 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 17, generation 25881602.
11-09 15:02:59.657 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 19, generation 25881602.
11-09 15:02:59.658 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 13, generation 25881602.
11-09 15:02:59.658 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2083, bufferIndex = 0.
11-09 15:02:59.667 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2084, bufferIndex = 0.
11-09 15:02:59.668 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2085, bufferIndex = 0.
11-09 15:02:59.668 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 0, generation 25881602.
11-09 15:02:59.999 25275 12235 V SQLiteTime: /data/user/0/com.discord/databases/exoplayer_internal.db: "INSERT OR REPLACE  INTO ExoPlayerCacheFileMetadata38912964b0f6f468(length,last_touch_timestamp,name) VALUES (?,?,?)" took 3.000 ms
11-09 15:03:00.023 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 2, generation 25881602.
11-09 15:03:00.023 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 3, generation 25881602.
11-09 15:03:00.024 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 14, generation 25881602.
11-09 15:03:00.024 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 4, generation 25881602.
11-09 15:03:00.024 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2086, bufferIndex = 0.
11-09 15:03:00.025 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2087, bufferIndex = 0.
11-09 15:03:00.025 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2089, bufferIndex = 0.
11-09 15:03:00.031 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2090, bufferIndex = 0.
11-09 15:03:00.033 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2091, bufferIndex = 0.
11-09 15:03:00.033 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 12, generation 25881602.
11-09 15:03:00.033 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 8, generation 25881602.
11-09 15:03:00.035 25275 12237 V SQLiteTime: /data/user/0/com.discord/databases/exoplayer_internal.db: "INSERT OR REPLACE  INTO ExoPlayerCacheFileMetadata38912964b0f6f468(length,last_touch_timestamp,name) VALUES (?,?,?)" took 5.000 ms
11-09 15:03:00.060 25275 12238 V SQLiteTime: /data/user/0/com.discord/databases/exoplayer_internal.db: "INSERT OR REPLACE  INTO ExoPlayerCacheFileMetadata38912964b0f6f468(length,last_touch_timestamp,name) VALUES (?,?,?)" took 3.000 ms
11-09 15:03:00.081 27148 27148 D BoundBrokerSvc: onUnbind: Intent { act=com.google.android.gms.safetynet.service.START pkg=com.google.android.gms }
11-09 15:03:00.121 27148 27148 D BoundBrokerSvc: onUnbind: Intent { act=com.google.android.gms.appset.service.START dat=chimera-action:/... cmp=com.google.android.gms/.chimera.GmsApiService }
11-09 15:03:00.165 27148 27148 D BoundBrokerSvc: onUnbind: Intent { act=com.google.android.gms.safebrowsing.SafeBrowsingService.START dat=chimera-action:/... cmp=com.google.android.gms/.chimera.GmsBoundBrokerService }
11-09 15:03:00.278 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2092, bufferIndex = 0.
11-09 15:03:00.281 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 6, generation 25881602.
11-09 15:03:00.281 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 7, generation 25881602.
11-09 15:03:00.281 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 9, generation 25881602.
11-09 15:03:00.281 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 1, generation 25881602.
11-09 15:03:00.282 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2093, bufferIndex = 0.
11-09 15:03:00.284 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2094, bufferIndex = 0.
11-09 15:03:00.284 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2095, bufferIndex = 0.
11-09 15:03:00.287 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 10, generation 25881602.
11-09 15:03:00.287 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2096, bufferIndex = 0.
11-09 15:03:00.308 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2097, bufferIndex = 0.
11-09 15:03:00.309 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 5, generation 25881602.
11-09 15:03:00.310 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 11, generation 25881602.
11-09 15:03:00.331 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "BEGIN;" took 0.000 ms
11-09 15:03:00.332 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "PRAGMA user_version;" took 1.000 ms
11-09 15:03:00.332 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT EXISTS(SELECT NULL FROM config_packages WHERE name=?);" took 0.000 ms
11-09 15:03:00.332 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "PRAGMA user_version;" took 0.000 ms
11-09 15:03:00.334 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "WITH CommittedOverrides AS (
11-09 15:03:00.334 27076 12877 V SQLiteTime:   SELECT flag_overrides.name, flag_overrides.type, flag_overrides.value
11-09 15:03:00.334 27076 12877 V SQLiteTime:   FROM flag_overrides
11-09 15:03:00.334 27076 12877 V SQLiteTime:   INNER JOIN experiment_states_to_overrides
11-09 15:03:00.334 27076 12877 V SQLiteTime:     USING (override_id)
11-09 15:03:00.334 27076 12877 V SQLiteTime:   INNER JOIN config_packages
11-09 15:03:00.334 27076 12877 V SQLiteTime:     ON experiment_state_id IS committed_experiment_state_id
11-09 15:03:00.334 27076 12877 V SQLiteTime:   WHERE config_packages.name = ?1
11-09 15:03:00.334 27076 12877 V SQLiteTime: ), OverridesToCommit AS (
11-09 15:03:00.334 27076 12877 V SQLiteTime:   /* Only consider overrides_to_commit when there is no committed state */
11-09 15:03:00.334 27076 12877 V SQLiteTime:   SELECT flag_overrides.name, flag_overrides.type, flag_overrides.value
11-09 15:03:00.334 27076 12877 V SQLiteTime:   FROM flag_overrides
11-09 15:03:00.334 27076 12877 V SQLiteTime:   INNER JOIN experiment_states_to_overrides
11-09 15:03:00.334 27076 12877 V SQLiteTime:     USING (override_id)
11-09 15:03:00.334 27076 12877 V SQLiteTime:   INNER JOIN config_packages
11-09 15:03:00.334 27076 12877 V SQLiteTime:     USING (config_package_id)
11-09 15:03:00.334 27076 12877 V SQLiteTime:   INNER JOIN flag_overrides_to_commit
11-09 15:03:00.334 27076 12877 V SQLiteTime:     ON flag_overrides.config_package_id = flag_overrides_to_commit.config_package_id
11-09 15:03:00.334 27076 12877 V SQLiteTime:   WHERE
11-09 15:03:00.334 27076 12877 V SQLiteTime:     config_packages.name = ?1
11-09 15:03:00.334 27076 12877 V SQLiteTime:     AND config_packages.committed_experiment_state_id IS NULL
11-09 15:03:00.334 27076 12877 V SQLiteTime: )
11-09 15:03:00.334 27076 12877 V SQLiteTime: SELECT * FROM CommittedOverrides
11-09 15:03:00.334 27076 12877 V SQLiteTime: UNION ALL
11-09 15:03:00.334 27076 12877 V SQLiteTime: SELECT * FROM OverridesToCommit;" took 0.000 ms
11-09 15:03:00.334 27076 12877 D SQLiteCursor: received count(*) from native_fill_window: 0
11-09 15:03:00.334 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT experiment_token, server_token, serving_version
11-09 15:03:00.334 27076 12877 V SQLiteTime: FROM experiment_states
11-09 15:03:00.334 27076 12877 V SQLiteTime: INNER JOIN config_packages
11-09 15:03:00.334 27076 12877 V SQLiteTime:   ON experiment_state_id IS committed_experiment_state_id
11-09 15:03:00.334 27076 12877 V SQLiteTime: WHERE config_packages.name = ?1;" took 0.000 ms
11-09 15:03:00.334 27076 12877 D SQLiteCursor: received count(*) from native_fill_window: 1
11-09 15:03:00.334 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT flags_content
11-09 15:03:00.334 27076 12877 V SQLiteTime: FROM param_partitions
11-09 15:03:00.334 27076 12877 V SQLiteTime: INNER JOIN experiment_states_to_partitions
11-09 15:03:00.334 27076 12877 V SQLiteTime:   USING (param_partition_id)
11-09 15:03:00.334 27076 12877 V SQLiteTime: INNER JOIN config_packages
11-09 15:03:00.334 27076 12877 V SQLiteTime:   ON experiment_state_id IS committed_experiment_state_id
11-09 15:03:00.334 27076 12877 V SQLiteTime: WHERE config_packages.name = ?1;" took 0.000 ms
11-09 15:03:00.334 27076 12877 D SQLiteCursor: received count(*) from native_fill_window: 1
11-09 15:03:00.335 27076 12877 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "COMMIT;" took 0.000 ms
11-09 15:03:00.338 27076 12877 D CursorWindow: Inflated: CursorWindow{name=com.google.android.gms.phenotype.provider.ConfigurationProvider, fd=279, size=2097152, inflatedSize=2097152, allocOffset=15256, slotsOffset=2096032, numRows=35, numColumns=2}
11-09 15:03:00.338 27076 12877 D CursorWindow: Writing to parcel: CursorWindow{name=com.google.android.gms.phenotype.provider.ConfigurationProvider, fd=279, size=2097152, inflatedSize=2097152, allocOffset=18264, slotsOffset=2094464, numRows=84, numColumns=2}
11-09 15:03:00.339  6736 11573 D CursorWindow: Created from parcel: CursorWindow{name=com.google.android.gms.phenotype.provider.ConfigurationProvider, fd=147, size=2097152, inflatedSize=2097152, allocOffset=0, slotsOffset=0, numRows=84, numColumns=2}
11-09 15:03:00.349 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "BEGIN;" took 0.000 ms
11-09 15:03:00.349 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "PRAGMA user_version;" took 0.000 ms
11-09 15:03:00.350 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT EXISTS(
11-09 15:03:00.350 27076 11269 V SQLiteTime:   SELECT NULL
11-09 15:03:00.350 27076 11269 V SQLiteTime:   FROM experiment_states_to_overrides
11-09 15:03:00.350 27076 11269 V SQLiteTime:   CROSS JOIN config_packages
11-09 15:03:00.350 27076 11269 V SQLiteTime:     ON committed_experiment_state_id IS experiment_state_id
11-09 15:03:00.350 27076 11269 V SQLiteTime:   CROSS JOIN flag_overrides
11-09 15:03:00.350 27076 11269 V SQLiteTime:     USING (override_id)
11-09 15:03:00.350 27076 11269 V SQLiteTime:   WHERE flag_overrides.active IS 1
11-09 15:03:00.350 27076 11269 V SQLiteTime: );" took 0.000 ms
11-09 15:03:00.350 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT EXISTS(SELECT NULL FROM sqlite_temp_master WHERE name = ? AND type = 'table');" took 0.000 ms
11-09 15:03:00.353 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "SELECT DISTINCT
11-09 15:03:00.353 27076 11269 V SQLiteTime:   -1 AS type,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   IFNULL(accounts.name, '') AS account,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   filtered_states.experiment_token AS token,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   NULL AS external_token,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   weak_packed_experiment_ids AS weak_ids
11-09 15:03:00.353 27076 11269 V SQLiteTime: FROM config_packages
11-09 15:03:00.353 27076 11269 V SQLiteTime: INNER JOIN android_packages USING (android_package_id)
11-09 15:03:00.353 27076 11269 V SQLiteTime: INNER JOIN config_packages_to_log_sources USING (config_package_id)
11-09 15:03:00.353 27076 11269 V SQLiteTime: INNER JOIN log_sources USING (log_source_id)
11-09 15:03:00.353 27076 11269 V SQLiteTime: LEFT JOIN experiment_states ON
11-09 15:03:00.353 27076 11269 V SQLiteTime:   committed_experiment_state_id IS experiment_states.experiment_state_id
11-09 15:03:00.353 27076 11269 V SQLiteTime: LEFT JOIN accounts USING (account_id)
11-09 15:03:00.353 27076 11269 V SQLiteTime: LEFT JOIN experiment_states AS filtered_states ON
11-09 15:03:00.353 27076 11269 V SQLiteTime:   experiment_states.experiment_state_id = filtered_states.experiment_state_id
11-09 15:03:00.353 27076 11269 V SQLiteTime:   AND
11-09 15:03:00.353 27076 11269 V SQLiteTime:   config_packages.name NOT IN (SELECT excluded_name FROM GetExperimentsTokensTempExcludedNames)
11-09 15:03:00.353 27076 11269 V SQLiteTime: WHERE log_sources.name = ?1 AND android_packages.name = ?2
11-09 15:03:00.353 27076 11269 V SQLiteTime: 
11-09 15:03:00.353 27076 11269 V SQLiteTime: UNION ALL
11-09 15:03:00.353 27076 11269 V SQLiteTime: 
11-09 15:03:00.353 27076 11269 V SQLiteTime: /* External IDs */
11-09 15:03:00.353 27076 11269 V SQLiteTime: SELECT DISTINCT
11-09 15:03:00.353 27076 11269 V SQLiteTime:   -2 AS type,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   '' AS account,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   NULL AS token,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   NULL AS external_token,
11-09 15:03:00.353 27076 11269 V SQLiteTime:   packed_experiments AS weak_ids
11-09 15:03:00.353 27076 11269 V SQLiteTime: FROM e
11-09 15:03:00.353 27076 11269 D SQLiteCursor: received count(*) from native_fill_window: 0
11-09 15:03:00.354 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "DELETE FROM temp.GetExperimentsTokensTempExcludedNames" took 0.000 ms
11-09 15:03:00.354 27076 11269 V SQLiteTime: /data/user/0/com.google.android.gms/databases/phenotype.db: "COMMIT;" took 0.000 ms
11-09 15:03:00.367  6736 12255 E FilePhenotypeFlags: Config package com.google.android.gms.clearcut_client#com.mventus.selfcare.activity cannot use FILE backing without declarative registration. See go/phenotype-android-integration#phenotype for more information. This will lead to stale flags.
11-09 15:03:00.625 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2098, bufferIndex = 0.
11-09 15:03:00.626 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 16, generation 25881602.
11-09 15:03:00.626 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2099, bufferIndex = 0.
11-09 15:03:00.627 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2100, bufferIndex = 0.
11-09 15:03:00.628 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 17, generation 25881602.
11-09 15:03:00.628 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 15, generation 25881602.
11-09 15:03:00.628 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 19, generation 25881602.
11-09 15:03:00.628 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2101, bufferIndex = 0.
11-09 15:03:00.648 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2102, bufferIndex = 0.
11-09 15:03:00.649 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 18, generation 25881602.
11-09 15:03:00.649 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2103, bufferIndex = 0.
11-09 15:03:00.892 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2104, bufferIndex = 0.
11-09 15:03:00.893 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2105, bufferIndex = 0.
11-09 15:03:00.893 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2106, bufferIndex = 0.
11-09 15:03:00.895 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 2, generation 25881602.
11-09 15:03:00.895 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 0, generation 25881602.
11-09 15:03:00.895 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 3, generation 25881602.
11-09 15:03:00.896 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 13, generation 25881602.
11-09 15:03:00.896 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2107, bufferIndex = 0.
11-09 15:03:00.905 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2108, bufferIndex = 0.
11-09 15:03:00.906 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 12, generation 25881602.
11-09 15:03:00.906 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2109, bufferIndex = 0.
11-09 15:03:01.254 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2110, bufferIndex = 0.
11-09 15:03:01.255 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 4, generation 25881602.
11-09 15:03:01.258 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 8, generation 25881602.
11-09 15:03:01.259 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 14, generation 25881602.
11-09 15:03:01.259 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 7, generation 25881602.
11-09 15:03:01.260 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 6, generation 25881602.
11-09 15:03:01.260 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2111, bufferIndex = 0.
11-09 15:03:01.261 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2112, bufferIndex = 0.
11-09 15:03:01.261 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2113, bufferIndex = 0.
11-09 15:03:01.262 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 9, generation 25881602.
11-09 15:03:01.264 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2114, bufferIndex = 0.
11-09 15:03:01.284 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2115, bufferIndex = 0.
11-09 15:03:01.285 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 5, generation 25881602.
11-09 15:03:01.496 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 10, generation 25881602.
11-09 15:03:01.497 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 11, generation 25881602.
11-09 15:03:01.497 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 1, generation 25881602.
11-09 15:03:01.497 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2116, bufferIndex = 0.
11-09 15:03:01.499 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2117, bufferIndex = 0.
11-09 15:03:01.500 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2118, bufferIndex = 0.
11-09 15:03:01.500 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2119, bufferIndex = 0.
11-09 15:03:01.501 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 15, generation 25881602.
11-09 15:03:01.504 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 17, generation 25881602.
11-09 15:03:01.504 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 19, generation 25881602.
11-09 15:03:01.505 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2120, bufferIndex = 0.
11-09 15:03:01.512 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 16, generation 25881602.
11-09 15:03:01.513 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2121, bufferIndex = 0.
11-09 15:03:01.863 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2122, bufferIndex = 0.
11-09 15:03:01.865 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2123, bufferIndex = 0.
11-09 15:03:01.866 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 0, generation 25881602.
11-09 15:03:01.866 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2124, bufferIndex = 0.
11-09 15:03:01.868 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 2, generation 25881602.
11-09 15:03:01.869 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 3, generation 25881602.
11-09 15:03:01.869 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 18, generation 25881602.
11-09 15:03:01.869 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2125, bufferIndex = 0.
11-09 15:03:01.879 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2126, bufferIndex = 0.
11-09 15:03:01.880 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2127, bufferIndex = 0.
11-09 15:03:01.882 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 4, generation 25881602.
11-09 15:03:02.113 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2128, bufferIndex = 0.
11-09 15:03:02.114 25275  9944 V Codec2Client: onInputBuffersReleased -- received death notification of input buffer: frameIndex = 2129, bufferIndex = 0.
11-09 15:03:02.116 25275  9944 V Codec2-OutputBufferQueue: holdBufferQueueBlock -- import without attaching: bqId 108555298406405, bqSlot 12, generation 25881602.
